Date,Station,Location,Latitude,Longitude,Weather,Cause,Accident_type,Ship_num,Total_people,Rescued_people,Injured_people,Dead_people,Missed_people,Vessel_type,Tons,Seasons,Month,Hour
2011/03/13 11:03,통영,영해,34.61805556,128.5472222,양호,정비불량,기관이상,1,20,20,0,0,0,낚시어선,9.77,봄,3,11
2011/03/13 14:50,인천,항계 내,37.23333333,126.4333333,양호,운항부주의,기관이상,1,1,1,0,0,0,어선,2.15,봄,3,14
2011/03/13 18:32,통영,영해,34.83305556,128.3911111,양호,운항부주의,침수,1,1,1,0,0,0,어선,1.75,봄,3,18
2011/03/14 8:39,태안,영해,36.78333333,126.0213889,양호,기타,침수,1,2,2,0,0,0,어선,7.31,봄,3,8
2011/03/14 11:16,속초,영해,37.985,128.8236111,양호,화기취급부주의,화재,1,1,1,0,0,0,어선,2.86,봄,3,11
2011/03/14 15:50,군산,항계 내,35.97722222,126.51,양호,정비불량,침수,1,7,7,0,0,0,관공선,1,봄,3,15
2011/03/15 2:09,서귀포,영해-EEZ,33.48055556,127.4416667,풍랑주의보,정비불량,기관이상,1,17,17,0,0,0,화물선,5696,봄,3,2
2011/03/15 4:00,포항,영해,36.4,129.55,양호,기타,키손상,1,2,2,0,0,0,어선,6.68,봄,3,4
2011/03/15 5:42,통영,영해,34.55,128.1,황천5급,운항부주의,충돌,1,10,2,2,4,2,어선,69,봄,3,5
2011/03/16 12:09,태안,영해,37.49777778,126.7152778,황천4급,기상악화,전복,1,2,2,0,0,0,예부선,39,봄,3,12
2011/03/16 20:00,부산,영해,34.95,128.8286111,양호,기타,기관이상,1,2,2,0,0,0,어선,2.99,봄,3,20
2011/03/17 7:34,여수,영해,34.51388889,127.2138889,양호,운항부주의,침수,1,2,2,0,0,0,화물선,24,봄,3,7
2011/03/17 9:20,동해,영해,37.30694444,129.3138889,양호,기타,기관이상,1,2,2,0,0,0,어선,5.64,봄,3,9
2011/03/17 15:05,통영,영해,34.83361111,128.4327778,양호,기타,표류,1,1,1,0,0,0,어선,4.99,봄,3,15
2011/03/17 17:20,여수,항계 내,34.86777778,127.7763889,양호,운항부주의,충돌,1,1,0,0,1,0,어선,1,봄,3,17
2011/03/18 7:00,통영,영해,35.13388889,128.6,양호,정비불량,기관이상,1,2,2,0,0,0,어선,4,봄,3,7
2011/03/18 7:17,부산,영해,34.95555556,129.0555556,양호,기타,추진기이상,1,1,1,0,0,0,어선,3.97,봄,3,7
2011/03/18 14:02,목포,영해,34.79833333,126.4402778,양호,기타,좌초,1,0,0,0,0,0,낚시어선,9.77,봄,3,14
2011/03/18 14:22,부산,영해,35.06666667,128.9055556,양호,정비불량,좌초,1,1,1,0,0,0,어선,0.82,봄,3,14
2011/03/18 20:51,울산,영해-EEZ,35.35,130.3666667,양호,정비불량,기관이상,1,8,8,0,0,0,어선,24,봄,3,20
2011/03/19 2:56,통영,영해,34.78333333,128.2,양호,기타,기관이상,1,2,2,0,0,0,어선,1.32,봄,3,2
2011/03/19 3:40,인천,항계 내,37.78722222,126.3472222,양호,기타,전복,1,2,1,0,1,0,예부선,17.79,봄,3,3
2011/03/19 9:43,태안,영해,36.97777778,126.3111111,양호,정비불량,침수,1,2,2,0,0,0,모터보트,2,봄,3,9
2011/03/19 9:56,서귀포,영해,33.23888889,126.8805556,황천5급,운항부주의,충돌,2,18,18,0,0,0,유조선,498,봄,3,9
2011/03/19 10:00,서귀포,공해,30.38333333,127.7166667,양호,정비불량,기관이상,1,9,9,0,0,0,어선,29,봄,3,10
2011/03/19 13:23,군산,항계 내,35.55,126.3333333,양호,관리소홀,침수,1,4,4,0,0,0,어선,9.77,봄,3,13
2011/03/19 15:55,군산,항계 내,36.16666667,126.4666667,양호,운항부주의,좌초,1,2,2,0,0,0,어선,3.57,봄,3,15
2011/03/19 19:20,통영,영해,34.69472222,127.9716667,양호,연료고갈,표류,1,1,1,0,0,0,어선,4.99,봄,3,19
2011/03/19 20:00,서귀포,영해,33.03333333,126.7833333,황천4급,정비불량,키손상,1,8,8,0,0,0,어선,29,봄,3,20
2011/03/19 22:20,통영,영해,34.61861111,128.5883333,양호,기타,표류,1,2,2,0,0,0,어선,4.97,봄,3,22
2011/03/20 11:50,여수,영해,34.72722222,127.7047222,양호,운항부주의,표류,1,3,3,0,0,0,어선,1.99,봄,3,11
2011/03/20 13:05,군산,항계 내,35.6,126.45,양호,관리소홀,침수,1,0,0,0,0,0,어선,4.98,봄,3,13
2011/03/20 14:00,서귀포,항계 내,33.25,126.7,풍랑주의보,기상악화,좌초,1,0,0,0,0,0,예부선,248,봄,3,14
2011/03/20 22:00,통영,항계 내,34.71611111,128.5855556,양호,기타,화재,1,0,0,0,0,0,낚시어선,9.77,봄,3,22
2011/03/21 8:10,인천,영해,37.26,126.4255556,양호,운항부주의,운항저해,1,2,2,0,0,0,어선,4.9,봄,3,8
2011/03/21 13:42,울산,항계 내,35.47777778,129.3822222,황천5급,기타,좌초,1,1,1,0,0,0,어선,2.48,봄,3,13
2011/03/21 15:13,통영,영해,34.63472222,128.4711111,양호,기타,좌초,1,2,2,0,0,0,어선,4.97,봄,3,15
2011/03/21 20:20,통영,항계 내,34.84444444,128.4333333,양호,기타,침수,1,0,0,0,0,0,어선,4.09,봄,3,20
2011/03/21 22:50,목포,항계 내,34.78333333,126.3838889,양호,기타,침수,1,0,0,0,0,0,어선,29,봄,3,22
2011/03/22 16:03,통영,항계 내,35.12722222,128.6986111,양호,운항부주의,전복,1,1,1,0,0,0,어선,1.27,봄,3,16
2011/03/23 7:00,통영,항계 내,34.95,127.8833333,양호,기타,침수,1,0,0,0,0,0,어선,4.85,봄,3,7
2011/03/23 15:35,포항,EEZ-30마일 이내,35.81388889,131.7305556,황천4급,화기취급부주의,화재,1,7,7,0,0,0,어선,29,봄,3,15
2011/03/23 17:58,포항,영해,35.98083333,129.615,양호,운항부주의,침수,1,1,1,0,0,0,어선,7.31,봄,3,17
2011/03/24 3:30,포항,영해,35.83333333,129.55,양호,기타,기관이상,1,1,1,0,0,0,어선,3.15,봄,3,3
2011/03/24 7:50,속초,영해,37.97805556,128.8138889,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.51,봄,3,7
2011/03/24 16:00,서귀포,공해,30.58333333,127.55,풍랑주의보,정비불량,기관이상,1,9,9,0,0,0,어선,29,봄,3,16
2011/03/24 22:00,서귀포,영해-EEZ,33.68333333,126,풍랑주의보,정비불량,기관이상,1,11,11,0,0,0,어선,29,봄,3,22
2011/03/25 1:40,인천,영해,37.24722222,126.1111111,풍랑주의보,기상악화,침수,1,3,3,0,0,0,어선,4.05,봄,3,1
2011/03/25 7:08,울산,영해-EEZ,35.3,130.2833333,황천4급,운항부주의,표류,1,7,7,0,0,0,어선,29,봄,3,7
2011/03/25 23:00,속초,영해-EEZ,37.78333333,130.3,황천4급,정비불량,기관이상,1,10,10,0,0,0,어선,89,봄,3,23
2011/03/26 3:00,제주,영해-EEZ,33.43333333,125.1166667,양호,운항부주의,추진기이상,1,12,12,0,0,0,어선,29,봄,3,3
2011/03/27 6:30,포항,영해-EEZ,36.68333333,129.7666667,양호,기타,기관이상,1,1,1,0,0,0,어선,1.51,봄,3,6
2011/03/27 7:00,울산,영해-EEZ,35.35,130.3,양호,정비불량,기관이상,1,5,5,0,0,0,어선,18,봄,3,7
2011/03/27 8:10,부산,영해,35.12583333,129.1544444,양호,정비불량,기관이상,1,4,4,0,0,0,모터보트,1,봄,3,8
2011/03/27 11:20,목포,영해,35.19333333,126.2527778,양호,기타,기관이상,1,3,3,0,0,0,어선,4.95,봄,3,11
2011/03/27 15:55,태안,영해,36.37277778,126.1344444,양호,기타,추진기이상,1,20,20,0,0,0,낚시어선,9.77,봄,3,15
2011/03/27 16:38,군산,항계 내,35.65,126.0883333,양호,운항부주의,침수,1,6,6,0,0,0,어선,13,봄,3,16
2011/03/27 21:30,서귀포,영해-EEZ,32.31666667,126.8333333,양호,정비불량,기관이상,1,9,9,0,0,0,어선,39,봄,3,21
2011/03/28 5:50,부산,영해,35.13416667,129.1516667,양호,운항부주의,충돌,2,4,4,0,0,0,어선,6.67,봄,3,5
2011/03/28 19:30,서귀포,공해,30.66666667,127.5333333,양호,정비불량,기관이상,1,13,13,0,0,0,어선,46,봄,3,19
2011/03/29 11:11,군산,항계 내,35.8425,126.4547222,양호,정비불량,침수,1,1,1,0,0,0,어선,6.67,봄,3,11
2011/03/29 23:32,울산,영해-EEZ,35.50111111,130.2844444,양호,정비불량,기관이상,1,6,6,0,0,0,어선,13,봄,3,23
2011/03/30 8:30,인천,항계 내,37.36666667,126.5166667,양호,정비불량,기관이상,1,2,2,0,0,0,어선,4.97,봄,3,8
2011/03/30 12:00,여수,영해,34.42583333,127.2566667,양호,기타,전복,1,4,2,0,1,1,낚시어선,1.56,봄,3,12
2011/03/30 16:00,인천,영해,37.11666667,126,양호,운항부주의,추진기이상,1,10,10,0,0,0,여객선,79,봄,3,16
2011/03/31 1:00,서귀포,영해-EEZ,32.16388889,126.2,양호,정비불량,기관이상,1,12,12,0,0,0,어선,29,봄,3,1
2011/03/31 3:00,제주,영해,33.875,125.8527778,양호,정비불량,기관이상,1,13,13,0,0,0,어선,86,봄,3,3
2011/03/31 8:06,부산,영해,35.07194444,129.0183333,양호,정비불량,좌초,1,3,3,0,0,0,어선,1.2,봄,3,8
2011/03/31 9:51,울산,영해,35.38166667,129.3527778,양호,운항부주의,좌초,1,1,1,0,0,0,어선,1.98,봄,3,9
2011/03/31 10:51,군산,항계 내,35.93333333,126.5166667,저시정,정비불량,침수,1,0,0,0,0,0,어선,3,봄,3,10
2011/03/31 13:20,군산,항계 내,35.61666667,126.4166667,양호,운항부주의,침수,1,2,2,0,0,0,어선,1.41,봄,3,13
2011/03/31 16:20,통영,항계 내,34.77222222,128.4716667,양호,운항부주의,침수,1,4,2,2,0,0,어선,4.36,봄,3,16
2011/03/31 19:05,제주,영해,33.56666667,126.6333333,양호,정비불량,추진기이상,1,4,4,0,0,0,어선,9.16,봄,3,19
2011/04/02 5:05,태안,영해,36.34555556,126.5130556,양호,기타,침수,1,0,0,0,0,0,어선,49,봄,4,5
2011/04/02 14:40,통영,항계 내,35.01666667,128.6661111,양호,정비불량,기관이상,1,3,3,0,0,0,낚시어선,0.1,봄,4,14
2011/04/03 4:14,동해,항계 내,37.54527778,129.1169444,양호,화기취급부주의,화재,1,0,0,0,0,0,어선,49,봄,4,4
2011/04/03 10:10,군산,항계 내,35.87361111,126.3322222,양호,운항부주의,좌초,1,3,3,0,0,0,모터보트,1,봄,4,10
2011/04/03 17:30,울산,항계 내,35.47333333,129.3916667,양호,정비불량,기관이상,1,1,1,0,0,0,어선,7.31,봄,4,17
2011/04/03 22:50,제주,EEZ-30마일 이내,33.18416667,125.75,풍랑주의보,화기취급부주의,화재,1,26,26,0,0,0,어선,129,봄,4,22
2011/04/03 23:08,서귀포,항계 내,33.24388889,126.5675,풍랑주의보,운항부주의,좌초,1,5,5,0,0,0,어선,9.77,봄,4,23
2011/04/04 1:30,목포,영해,34.24027778,125.2255556,양호,기타,전복,1,4,0,0,0,4,어선,9.77,봄,4,1
2011/04/04 5:30,속초,영해-EEZ,38.05555556,128.8305556,양호,운항부주의,충돌,2,2,2,0,0,0,어선,3.9,봄,4,5
2011/04/04 7:52,목포,영해,34.83388889,126.2519444,양호,기타,추진기이상,1,1,1,0,0,0,어선,1.5,봄,4,7
2011/04/04 18:35,태안,영해,36.63305556,126.1255556,양호,기타,기관이상,1,1,1,0,0,0,어선,7.93,봄,4,18
2011/04/06 14:00,울산,영해,35.3875,129.355,양호,정비불량,기관이상,1,1,1,0,0,0,낚시어선,7.31,봄,4,14
2011/04/06 19:30,인천,항계 내,37.45,126.5666667,양호,정비불량,기관이상,1,622,622,0,0,0,여객선,6322,봄,4,19
2011/04/07 4:00,서귀포,공해,31.4,126.1666667,풍랑주의보,운항부주의,기관이상,1,9,9,0,0,0,어선,69,봄,4,4
2011/04/07 10:35,포항,영해,35.9,129.5833333,풍랑주의보,기타,기관이상,1,2,2,0,0,0,어선,5.6,봄,4,10
2011/04/07 20:00,인천,항계 내,37.33944444,126.5055556,저시정,운항부주의,충돌,2,7,7,0,0,0,유조선,499,봄,4,20
2011/04/08 11:15,여수,영해,34.58666667,127.7752778,양호,운항부주의,침수,1,2,2,0,0,0,어선,1.5,봄,4,11
2011/04/08 21:00,목포,EEZ-30마일 이내,34.30138889,124.3,양호,기타,추진기이상,1,13,13,0,0,0,관공선,450,봄,4,21
2011/04/08 21:20,여수,영해,34.35111111,127.4494444,양호,운항부주의,표류,1,0,0,0,0,0,어선,5.76,봄,4,21
2011/04/09 6:04,서귀포,항계 내,33.46666667,126.9166667,황천5급,화기취급부주의,화재,2,0,0,0,0,0,어선,29,봄,4,6
2011/04/09 6:30,여수,영해,34.38611111,127.2858333,양호,운항부주의,기관이상,1,3,3,0,0,0,어선,7.93,봄,4,6
2011/04/09 7:45,통영,영해,34.82833333,128.7522222,양호,기타,표류,1,2,2,0,0,0,어선,4.99,봄,4,7
2011/04/10 3:00,속초,영해-EEZ,38.16666667,129.5833333,양호,정비불량,기관이상,1,10,10,0,0,0,어선,38,봄,4,3
2011/04/10 6:10,울산,영해-EEZ,35.43333333,129.8666667,황천4급,정비불량,기관이상,1,1,1,0,0,0,어선,7.97,봄,4,6
2011/04/10 13:20,인천,협수로,37.23472222,126.4147222,양호,연료고갈,표류,1,1,1,0,0,0,모터보트,15,봄,4,13
2011/04/10 13:46,부산,영해,35.08333333,129.1166667,양호,정비불량,기관이상,1,1,1,0,0,0,어선,3.06,봄,4,13
2011/04/12 5:15,목포,영해,34.82361111,126.3727778,저시정,기상악화,표류,1,1,1,0,0,0,낚시어선,0.7,봄,4,5
2011/04/12 6:00,목포,영해,34.3,125.9597222,양호,기타,침수,1,3,3,0,0,0,어선,6.67,봄,4,6
2011/04/12 14:10,포항,항계 내,36.48333333,129.4333333,양호,기상악화,전복,1,1,1,0,0,0,어선,0.25,봄,4,14
2011/04/13 0:57,인천,협수로,36.98333333,126.0666667,저시정,운항부주의,충돌,2,15,15,0,0,0,화물선,302,봄,4,0
2011/04/13 3:00,통영,영해,34.91916667,128.0858333,양호,기타,기관이상,1,1,1,0,0,0,어선,2.47,봄,4,3
2011/04/13 9:35,목포,영해,34.44055556,126.0980556,양호,기타,기관이상,1,1,1,0,0,0,어선,4.87,봄,4,9
2011/04/13 14:19,인천,협수로,37.16666667,126.2,양호,관리소홀,표류,1,2,2,0,0,0,어선,4.97,봄,4,14
2011/04/14 3:40,목포,EEZ-30마일 이내,34.16666667,124.6333333,양호,기타,기관이상,1,9,9,0,0,0,어선,39,봄,4,3
2011/04/14 8:00,서귀포,영해-EEZ,32.7,126.6333333,양호,정비불량,기관이상,1,4,4,0,0,0,어선,8.55,봄,4,8
2011/04/14 9:00,포항,영해-EEZ,36.51666667,129.9833333,양호,운항부주의,추진기이상,1,10,10,0,0,0,어선,92,봄,4,9
2011/04/14 15:00,제주,EEZ-30마일 이내,33.36666667,125.8333333,양호,정비불량,기관이상,1,10,10,0,0,0,어선,29,봄,4,15
2011/04/14 19:13,부산,항계 내,35.16666667,129.1666667,황천5급,기상악화,운항저해,1,2,2,0,0,0,모터보트,1.04,봄,4,19
2011/04/15 10:00,평택,영해,37.06666667,126.1666667,저시정,정비불량,기관이상,1,5,5,0,0,0,어선,9.77,봄,4,10
2011/04/15 18:01,목포,영해,35.16472222,126.1336111,양호,기타,추진기이상,1,5,5,0,0,0,어선,13,봄,4,18
2011/04/15 18:19,목포,영해,34.79194444,126.4236111,양호,기타,추진기이상,1,3,3,0,0,0,요트,6.5,봄,4,18
2011/04/16 2:00,목포,EEZ-30마일 이내,33.68333333,124.55,양호,기타,기관이상,1,12,12,0,0,0,어선,35,봄,4,2
2011/04/16 12:30,여수,영해,34.16666667,127.8666667,풍랑주의보,정비불량,기관이상,1,3,3,0,0,0,어선,4.99,봄,4,12
2011/04/17 13:15,목포,영해,34.75611111,126.2286111,저시정,기타,좌초,1,2,2,0,0,0,어선,1.37,봄,4,13
2011/04/17 19:20,울산,영해-EEZ,35.41666667,130.2,황천5급,관리소홀,기관이상,1,5,5,0,0,0,어선,29,봄,4,19
2011/04/17 20:25,여수,항계 내,34.61444444,127.7180556,양호,관리소홀,침수,1,0,0,0,0,0,어선,0.95,봄,4,20
2011/04/17 23:20,울산,영해-EEZ,35.41666667,130,황천5급,운항부주의,충돌,1,5,5,0,0,0,어선,13,봄,4,23
2011/04/18 13:45,완도,영해,34.17416667,126.5933333,황천5급,기상악화,침수,1,0,0,0,0,0,어선,1.9,봄,4,13
2011/04/18 17:00,포항,영해-EEZ,36.75,132.4166667,풍랑주의보,기타,키손상,1,11,11,0,0,0,어선,74,봄,4,17
2011/04/19 6:25,서귀포,항계 내,33.23888889,126.5666667,풍랑주의보,기타,전복,1,0,0,0,0,0,모터보트,1.81,봄,4,6
2011/04/19 16:00,서귀포,공해,30.45,127.7666667,황천4급,정비불량,기관이상,1,13,13,0,0,0,어선,29,봄,4,16
2011/04/19 17:28,인천,항계 내,37.56666667,126.5666667,양호,운항부주의,충돌,2,7,7,0,0,0,예부선,330,봄,4,17
2011/04/19 19:00,통영,영해,34.62527778,128.2958333,양호,기타,기관이상,1,1,1,0,0,0,어선,2.34,봄,4,19
2011/04/19 20:00,평택,영해,37.08333333,126.4666667,양호,정비불량,기관이상,1,4,4,0,0,0,어선,7.93,봄,4,20
2011/04/20 13:45,여수,영해,34.55611111,127.1025,양호,정비불량,침수,1,1,1,0,0,0,어선,1.75,봄,4,13
2011/04/20 14:08,인천,항계 내,37.46861111,126.5913889,양호,기타,추진기이상,1,3,3,0,0,0,어선,5.39,봄,4,14
2011/04/20 22:00,목포,영해,34.5,125.9866667,양호,기타,기관이상,1,1,1,0,0,0,요트,3.5,봄,4,22
2011/04/21 13:05,동해,영해-EEZ,37.40833333,129.6583333,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3.89,봄,4,13
2011/04/21 13:15,울산,영해-EEZ,35.16111111,130.0388889,황천4급,기타,표류,1,19,19,0,0,0,낚시어선,9.77,봄,4,13
2011/04/21 14:01,통영,항계 내,34.95555556,128.5833333,양호,정비불량,침수,1,1,1,0,0,0,어선,6.61,봄,4,14
2011/04/21 14:26,통영,항계 내,35.05111111,128.6522222,양호,운항부주의,좌초,1,1,1,0,0,0,낚시어선,4.95,봄,4,14
2011/04/21 14:50,울산,영해-EEZ,35.55166667,129.9094444,황천4급,기타,표류,1,5,5,0,0,0,어선,27,봄,4,14
2011/04/21 20:00,울산,영해-EEZ,35.34444444,130.3777778,황천4급,기타,표류,1,7,7,0,0,0,어선,21,봄,4,20
2011/04/22 8:19,부산,영해,34.875,128.9875,양호,정비불량,기관이상,1,10,10,0,0,0,어선,78,봄,4,8
2011/04/23 10:29,목포,영해,34.90388889,126.2577778,양호,기타,좌초,1,5,5,0,0,0,화물선,98,봄,4,10
2011/04/23 16:32,여수,영해,34.33333333,127.3333333,황천5급,정비불량,기관이상,1,3,3,0,0,0,어선,23,봄,4,16
2011/04/24 7:30,목포,영해,34.45305556,126.04,양호,기타,기관이상,1,2,2,0,0,0,어선,4.98,봄,4,7
2011/04/24 15:46,통영,항계 내,34.84194444,128.4297222,양호,정비불량,기관이상,1,1,1,0,0,0,어선,4.83,봄,4,15
2011/04/24 19:10,목포,영해,34.61666667,125.9333333,양호,기타,기관이상,1,1,1,0,0,0,요트,3.5,봄,4,19
2011/04/25 8:25,부산,영해,35.17361111,129.2166667,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.32,봄,4,8
2011/04/25 19:20,울산,영해-EEZ,35.48333333,130.4833333,풍랑주의보,기타,표류,1,8,8,0,0,0,어선,69,봄,4,19
2011/04/26 6:30,인천,영해,37.31666667,125.9666667,황천5급,기타,추진기이상,1,4,4,0,0,0,유조선,180,봄,4,6
2011/04/28 21:49,부산,영해,35.10222222,129.1338889,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,1,봄,4,21
2011/04/29 16:27,부산,영해,35.08333333,128.9086111,양호,기타,운항저해,1,1,1,0,0,0,어선,3.39,봄,4,16
2011/04/29 18:30,목포,영해,35.36527778,126.2875,풍랑주의보,기타,추진기이상,1,3,3,0,0,0,어선,4.98,봄,4,18
2011/04/29 18:45,제주,영해,33.68333333,126.2833333,풍랑주의보,정비불량,기관이상,1,2,2,0,0,0,어선,6.67,봄,4,18
2011/04/29 21:00,목포,영해,34.83333333,126.2166667,풍랑주의보,기상악화,침수,3,0,0,0,0,0,어선,0.93,봄,4,21
2011/05/01 0:00,목포,영해,35.19694444,126.2219444,양호,기상악화,좌초,1,0,0,0,0,0,어선,4.48,봄,5,0
2011/05/01 13:50,태안,영해,36.31666667,126,황천4급,기타,화재,1,7,7,0,0,0,어선,99.19,봄,5,13
2011/05/02 9:30,울산,영해-EEZ,35.18333333,129.5,황천4급,정비불량,기관이상,1,9,9,0,0,0,어선,54,봄,5,9
2011/05/02 10:50,동해,영해,37.24611111,129.3505556,양호,운항부주의,침수,1,2,2,0,0,0,어선,1.51,봄,5,10
2011/05/02 16:10,울산,영해-EEZ,35.26861111,130.6352778,황천4급,정비불량,표류,1,7,7,0,0,0,어선,21,봄,5,16
2011/05/03 2:00,울산,영해-EEZ,35.38333333,130.0166667,황천4급,정비불량,기관이상,1,7,7,0,0,0,어선,21,봄,5,2
2011/05/03 3:40,포항,영해-EEZ,36.28333333,130.6666667,황천5급,정비불량,기관이상,1,11,11,0,0,0,어선,47,봄,5,3
2011/05/03 6:15,목포,영해,34.60138889,125.8175,양호,기타,추진기이상,1,5,5,0,0,0,어선,7.93,봄,5,6
2011/05/03 18:46,목포,영해,34.58111111,125.7394444,양호,기타,추진기이상,1,5,5,0,0,0,어선,7.93,봄,5,18
2011/05/04 4:28,목포,영해,34.63333333,126.2333333,양호,기타,기관이상,1,2,2,0,0,0,예부선,45,봄,5,4
2011/05/04 6:38,동해,영해,37.22277778,129.4405556,양호,정비불량,기관이상,1,1,1,0,0,0,어선,9.77,봄,5,6
2011/05/04 7:10,태안,영해,36.68333333,126.0166667,양호,운항부주의,충돌,2,20,20,0,0,0,화물선,2901,봄,5,7
2011/05/04 18:12,태안,영해,36.62666667,126.2133333,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3.97,봄,5,18
2011/05/04 19:10,목포,영해,34.5,125.8666667,양호,기타,기관이상,1,4,4,0,0,0,어선,9.77,봄,5,19
2011/05/04 20:30,여수,영해,34.76666667,127.8333333,양호,기타,기관이상,1,9,9,0,0,0,어선,16,봄,5,20
2011/05/04 21:51,목포,영해,35.75,126.25,양호,기타,표류,1,1,1,0,0,0,요트,4,봄,5,21
2011/05/05 8:05,인천,협수로,37.39361111,126.3730556,양호,정비불량,기관이상,2,3,3,0,0,0,모터보트,2,봄,5,8
2011/05/05 12:30,태안,영해,36.27166667,125.0361111,양호,기타,기관이상,1,8,8,0,0,0,어선,29,봄,5,12
2011/05/05 20:20,목포,항계 내,34.8,126.35,양호,기타,침수,1,0,0,0,0,0,어선,2.74,봄,5,20
2011/05/06 4:50,목포,영해,33.95,124.85,양호,기타,기관이상,1,7,7,0,0,0,어선,23,봄,5,4
2011/05/06 8:40,포항,영해-EEZ,36.9,129.7666667,양호,정비불량,기관이상,1,3,3,0,0,0,어선,5.23,봄,5,8
2011/05/07 4:10,울산,영해-EEZ,35.36305556,130.3808333,황천4급,운항부주의,충돌,1,7,7,0,0,0,어선,39,봄,5,4
2011/05/07 4:30,통영,항계 내,34.93333333,128.4888889,양호,운항부주의,좌초,1,3,3,0,0,0,낚시어선,3.11,봄,5,4
2011/05/07 11:19,통영,항계 내,34.90277778,128.3063889,양호,정비불량,침수,1,1,1,0,0,0,어선,1.27,봄,5,11
2011/05/07 12:25,목포,영해,34.7725,126.3522222,저시정,기타,기관이상,1,3,3,0,0,0,어선,4.67,봄,5,12
2011/05/07 15:00,목포,영해,34.59333333,126.1869444,저시정,기타,기관이상,1,1,1,0,0,0,어선,1.98,봄,5,15
2011/05/08 9:14,목포,영해,34.57333333,126.1830556,저시정,기상악화,표류,1,1,1,0,0,0,어선,0.98,봄,5,9
2011/05/08 13:53,목포,영해,34.88333333,126.3666667,양호,기타,기관이상,1,4,4,0,0,0,요트,2,봄,5,13
2011/05/08 16:50,인천,영해,37.18333333,126.2833333,양호,정비불량,기관이상,1,4,4,0,0,0,모터보트,5,봄,5,16
2011/05/08 17:00,여수,영해,34.65694444,127.5511111,저시정,기상악화,표류,1,1,1,0,0,0,어선,1,봄,5,17
