Weather,latitude,longitude,Ship_Type,Accident_Type
양호,34.92111111,127.7925,어선,기관이상
양호,33.09722222,126.8722222,어선,기관이상
양호,34.3875,127.8397222,어선,기관이상
양호,37.24333333,129.4361111,어선,기관이상
양호,36.95527778,126.1547222,어선,기관이상
양호,34.36666667,126.2,어선,침수
저시정,37.62583333,129.1436111,어선,침수
양호,34.2,125.05,어선,기관이상
양호,34.73333333,128.4,어선,충돌
양호,34.64277778,128.3833333,어선,기관이상
양호,36.57527778,129.4416667,어선,침수
양호,37.23722222,129.4233333,어선,기관이상
양호,31.7,126.2333333,어선,기관이상
양호,34.73444444,128.43,어선,기관이상
양호,34.85583333,126.3755556,어선,기관이상
양호,34.87277778,126.1627778,어선,기관이상
양호,36.95,126.1666667,어선,기관이상
양호,37.3,129.3666667,어선,기관이상
양호,37.84166667,128.8805556,어선,기관이상
양호,33.23333333,126.5638889,어선,기관이상
풍랑주의보,36,125.3166667,어선,기관이상
양호,38,129.55,어선,기관이상
양호,36.04472222,129.3730556,어선,침수
양호,37.24305556,129.3847222,어선,기관이상
양호,35.61666667,126.4583333,모터보트,침수
양호,36.68333333,129.5538889,어선,기관이상
양호,34.68,128.5744444,예부선,기관이상
양호,32.35,126.8833333,어선,기관이상
양호,36.69638889,126.0572222,어선,충돌
양호,38.2075,128.7002778,어선,기관이상
양호,34.70166667,126.235,어선,기관이상
저시정,37.12055556,126.3838889,어선,기관이상
양호,36.80444444,126.1361111,어선,침수
저시정,37.085,126.5766667,모터보트,기관이상
양호,34.71055556,127.6575,요트,기관이상
양호,36.42166667,126.4727778,모터보트,화재
양호,34.90944444,126.3386111,요트,운항저해
양호,34.92527778,128.3327778,기타,기관이상
양호,34.71888889,127.7258333,어선,운항저해
양호,34.56333333,128.1916667,어선,기관이상
양호,36.71666667,124.9,어선,충돌
양호,37.2,126.35,어선,기관이상
양호,33.91666667,125.8,어선,기관이상
양호,32.3,127.0333333,어선,기관이상
양호,34.46611111,127.2905556,어선,전복
양호,34.77666667,128.7341667,기타,기관이상
양호,36.55,126.2833333,어선,침수
양호,34.16666667,126.1833333,어선,기관이상
양호,34.62472222,128.3,어선,기관이상
양호,34.86277778,128.725,어선,침수
양호,34.71527778,127.9852778,어선,침수
양호,34.80277778,128.5061111,어선,침수
양호,34.945,128.0227778,어선,기관이상
양호,35.63333333,126.3236111,어선,침수
양호,36.33333333,126.6666667,어선,침수
양호,35.15,129.1902778,어선,전복
양호,35.11944444,129.4722222,어선,기관이상
양호,35.10583333,128.9316667,기타,침수
양호,34.73333333,127.7166667,어선,침수
양호,36.7,125.8,어선,기관이상
황천4급,33.21666667,126.25,어선,침수
황천5급,34.52888889,127.1166667,예부선,충돌
양호,38.45,132.2333333,어선,기관이상
양호,34.98416667,128.8166667,모터보트,기관이상
양호,36.18333333,126.5166667,어선,운항저해
양호,34.70416667,128.0488889,유도선,기관이상
양호,37.41722222,129.2075,요트,운항저해
양호,36.01666667,124.8666667,어선,기관이상
양호,36.01666667,124.8666667,어선,기관이상
양호,38.1325,128.6258333,어선,기관이상
양호,37.3,126.0683333,어선,기관이상
양호,37.18638889,126.5383333,모터보트,기관이상
태풍경보,33.23333333,126.3166667,예부선,운항저해
태풍경보,33.23333333,126.3166667,예부선,운항저해
태풍경보,33.45,126.2166667,어선,운항저해
태풍경보,33.21666667,126.25,어선,전복
태풍경보,33.23333333,126.3,어선,전복
태풍주의보,34.73333333,126.2166667,기타,운항저해
태풍주의보,34.20166667,126.085,화물선,기관이상
태풍경보,34.03333333,127.2916667,어선,전복
태풍주의보,34.83333333,126.2333333,어선,침수
태풍주의보,35.13333333,126.1833333,기타,전복
태풍경보,34.73333333,127.7244444,어선,침수
태풍경보,37.45,126.15,기타,전복
양호,34.94611111,127.8466667,어선,침수
양호,34.55944444,127.0341667,어선,충돌
저시정,37.06305556,126.3241667,어선,충돌
양호,36.67888889,129.4611111,어선,충돌
저시정,36.63333333,125.7180556,어선,운항저해
양호,36.87,129.4208333,어선,기관이상
양호,37.22777778,129.4416667,어선,기관이상
양호,34.0375,127.2916667,어선,충돌
양호,37.99111111,128.7566667,모터보트,기관이상
양호,35.98333333,126.6666667,어선,침수
양호,34.73555556,127.7516667,기타,침수
양호,35.10583333,128.6766667,어선,기관이상
양호,34.80055556,128.5116667,모터보트,전복
양호,35.15166667,129.1516667,기타,운항저해
양호,35.10361111,128.6836111,어선,충돌
양호,35.15194444,129.1497222,어선,운항저해
양호,34.80833333,128.1783333,어선,기관이상
양호,37.04722222,126.675,어선,기관이상
양호,35.5,129.3769444,어선,기관이상
양호,34.66111111,128.3280556,기타,기관이상
양호,37.155,126.5941667,어선,기관이상
양호,35.58805556,126.4877778,모터보트,전복
양호,37.18333333,126.15,어선,충돌
양호,34.49777778,127.1597222,어선,기관이상
양호,37.5,126.5833333,요트,침수
양호,38.44027778,128.4766667,어선,침수
양호,34.86666667,126.1333333,어선,기관이상
양호,35.31666667,129.3833333,화물선,충돌
양호,34.24333333,128.0358333,어선,기관이상
양호,35.26666667,129.3166667,화물선,충돌
양호,32.96666667,126.9666667,어선,기관이상
양호,31.53333333,125.5,어선,기관이상
양호,35.13944444,129.1452778,기타,기관이상
양호,37.31388889,129.4916667,어선,기관이상
양호,34.57916667,128.16,어선,기관이상
양호,34.83638889,128.7283333,요트,충돌
양호,32.36666667,125.8666667,어선,침수
양호,33.91666667,125.95,어선,기관이상
양호,34.32222222,127.5694444,어선,기관이상
양호,35.56722222,129.4983333,어선,침수
양호,35.33027778,129.3130556,어선,전복
저시정,36.88888889,126.1747222,기타,기관이상
양호,34.45,127.45,어선,기관이상
양호,35.4,126.3833333,어선,기관이상
양호,37.13055556,126.5305556,모터보트,기관이상
양호,38.19833333,128.6158333,모터보트,기관이상
양호,38.24833333,128.6308333,어선,기관이상
양호,34.78222222,126.3880556,요트,침수
양호,35.50888889,129.4466667,어선,전복
양호,35.99722222,126.2833333,어선,기관이상
양호,36.69194444,126.1247222,어선,침수
양호,37.13888889,126.5638889,요트,기관이상
양호,34.73583333,128.4897222,어선,운항저해
양호,36.18333333,126.4666667,어선,기관이상
양호,35.60777778,126.4744444,어선,침수
황천5급,35.58333333,130.5333333,어선,기관이상
양호,33.95,127.5666667,어선,기관이상
양호,35.55,126.2666667,어선,침수
양호,34.15,125.4638889,어선,기관이상
양호,37.86666667,128.8833333,어선,기관이상
양호,36.31666667,126.4,모터보트,기관이상
양호,35.06666667,126,어선,기관이상
양호,36.095,126.4402778,어선,기관이상
양호,34.79472222,128.3816667,어선,침수
양호,37.25,126.3166667,어선,기관이상
양호,34.15833333,127.5361111,어선,기관이상
양호,34.79055556,128.5416667,어선,운항저해
양호,34.73333333,127.7583333,어선,화재
양호,35.08888889,128.8986111,어선,침수
황천5급,33.23527778,126.3166667,기타,전복
양호,34.86944444,128.4736111,예부선,운항저해
양호,37.32083333,129.5527778,어선,기관이상
양호,36.25833333,126.1888889,어선,침수
양호,36.25,125.8166667,화물선,충돌
양호,34.21666667,125.9,기타,충돌
양호,34.75194444,127.7555556,예부선,침수
양호,35.06138889,129.0344444,기타,침수
양호,35.06472222,126.1563889,기타,침수
양호,36.55,126.3163889,어선,충돌
양호,34.28333333,128.6166667,어선,화재
양호,35.06666667,125.9666667,어선,기관이상
양호,35.12944444,126.1852778,어선,기관이상
양호,36.21666667,130,어선,기관이상
양호,36.45222222,126.4327778,어선,전복
양호,36.21666667,126.1666667,어선,기관이상
양호,33.41833333,126.2269444,어선,운항저해
양호,34.15,127.6886111,여객선,화재
양호,33.23694444,126.6022222,어선,운항저해
양호,37.53916667,129.1516667,어선,침수
양호,34.7975,129.0380556,어선,기관이상
양호,34.83944444,128.1616667,어선,운항저해
양호,33.21111111,126.2541667,어선,운항저해
양호,34.83694444,128.455,어선,운항저해
양호,36.05,129.4472222,화물선,침수
양호,34.37555556,125.9338889,어선,기관이상
양호,34.8,126.35,기타,침수
양호,34.88472222,126.2291667,기타,기관이상
양호,35.07583333,128.7675,모터보트,기관이상
양호,36.76666667,129.7,화물선,충돌
양호,36.53333333,125.2666667,어선,기관이상
양호,36.28333333,125.5833333,어선,기관이상
양호,37.11666667,126.3,어선,충돌
양호,35.2,129.2166667,어선,기관이상
양호,35.06666667,129,유도선,운항저해
양호,38.08611111,128.6972222,어선,충돌
양호,37.34666667,126.6625,어선,운항저해
양호,33.23333333,126.5666667,어선,화재
양호,35.15333333,129.1333333,요트,운항저해
양호,34.95,125.7833333,어선,기관이상
양호,34.85333333,128.255,모터보트,기관이상
양호,35.06722222,128.6208333,어선,기관이상
양호,34.39166667,127.0125,어선,침수
양호,34.90555556,128.0933333,어선,운항저해
양호,34.85055556,128.7841667,어선,기관이상
양호,36.77472222,126.1258333,어선,운항저해
양호,38.16166667,128.6133333,어선,기관이상
양호,36.46805556,126.4736111,기타,침수
양호,33.21666667,126.25,어선,침수
양호,33.43333333,126.9333333,어선,화재
양호,34.8,126.35,어선,화재
양호,35.46666667,129.4375,화물선,화재
저시정,36.65,125.3666667,어선,기관이상
양호,36.28611111,126.2469444,어선,기관이상
양호,35.7,126.1,어선,침수
양호,37.61666667,126.25,어선,침수
양호,36.94583333,126.8191667,어선,기관이상
황천5급,35.06944444,129.9263889,기타,기관이상
양호,34.775,127.5833333,유도선,충돌
양호,34.66388889,127.25,모터보트,침수
양호,34.97333333,126.2,기타,기관이상
황천5급,34.76555556,125.8480556,어선,기관이상
황천5급,33.15277778,126.2805556,어선,전복
양호,34.79222222,128.2916667,어선,기관이상
양호,34.55861111,127.7505556,어선,기관이상
양호,34.98333333,126.2,여객선,운항저해
양호,34.28333333,125,화물선,충돌
양호,36.42444444,126.3525,어선,충돌
양호,35.98333333,126.6333333,기타,침수
양호,34.89166667,125.8444444,어선,기관이상
양호,35.345,129.3219444,어선,운항저해
양호,35.56361111,129.4961111,어선,침수
양호,34.74722222,126.3238889,모터보트,기관이상
양호,33.40222222,126.2347222,어선,운항저해
양호,37.2325,126.1658333,예부선,운항저해
양호,34.35,128.2277778,어선,기관이상
양호,35.05722222,128.6083333,기타,기관이상
양호,34.50555556,127.5180556,어선,기관이상
양호,34.9325,128.0855556,어선,침수
양호,34.96666667,127.7333333,어선,충돌
양호,37.20666667,129.3516667,어선,침수
양호,33.53333333,126.5833333,어선,기관이상
양호,34.55194444,127.1041667,어선,기관이상
양호,34.68333333,125.4333333,어선,화재
양호,34.78361111,126.3886111,어선,침수
양호,34.46666667,127.825,어선,침수
양호,34.53333333,127.1333333,어선,충돌
양호,34.35,126.1166667,어선,운항저해
양호,36.52166667,126.4466667,어선,침수
양호,34.38111111,126.0744444,기타,침수
양호,34.44722222,125.6638889,어선,전복
양호,36.66527778,126.1222222,어선,운항저해
양호,34.93083333,128.0555556,예부선,운항저해
양호,34.92777778,128.0611111,기타,운항저해
양호,34.35,128.25,어선,기관이상
양호,35.81666667,129.5236111,어선,침수
양호,36.35611111,126.4511111,어선,침수
양호,34.5,127.8833333,어선,기관이상
양호,35.71666667,126.5166667,모터보트,전복
양호,34.69138889,128.05,어선,기관이상
양호,35.19666667,128.58,화물선,충돌
풍랑주의보,29.68333333,126,어선,충돌
양호,34.74166667,127.7166667,어선,침수
양호,34.69861111,126.1680556,어선,운항저해
양호,33.51666667,126.45,어선,기관이상
양호,35.02055556,128.3716667,모터보트,기관이상
황천5급,34.33694444,126.7583333,어선,화재
양호,36.26666667,126.0833333,어선,기관이상
양호,34.58,127.7555556,모터보트,기관이상
양호,34.13333333,125.5666667,어선,기관이상
양호,36.8,126.0333333,어선,기관이상
양호,35.13861111,129.1736111,기타,기관이상
양호,36.43333333,126.4666667,어선,기관이상
양호,34.88666667,128.2755556,어선,기관이상
양호,33.91666667,126.9333333,화물선,충돌
양호,34.88416667,128.4725,어선,기관이상
황천5급,35.16666667,130.15,어선,기관이상
양호,35.05916667,128.6044444,기타,기관이상
양호,34.8125,128.4716667,어선,기관이상
양호,34.14638889,126.6961111,기타,침수
양호,36.7,125.4166667,어선,기관이상
양호,37.3,131.0166667,어선,화재
양호,34.23333333,125.7666667,어선,기관이상
양호,34.9,129.0002778,어선,기관이상
양호,38.25527778,128.6302778,어선,기관이상
양호,36.80555556,125.6944444,어선,충돌
황천5급,38.41666667,133.7,어선,기관이상
양호,33.15,125.25,어선,충돌
양호,34.16222222,127.6219444,어선,기관이상
양호,29.76666667,125.3166667,어선,기관이상
저시정,36.71944444,125.9436111,어선,기관이상
양호,36.52916667,125.95,어선,기관이상
양호,34.53916667,128.4466667,어선,기관이상
양호,35.05916667,128.6677778,예부선,운항저해
양호,34.8,126.35,여객선,침수
양호,34.5,126,요트,기관이상
양호,38.3,131.6688889,어선,기관이상
양호,36.16666667,129.75,어선,충돌
양호,37.71111111,129.6166667,어선,기관이상
양호,35.8075,129.5038889,어선,침수
양호,36.41833333,126.4575,관공선,충돌
양호,37.13055556,126.4166667,어선,기관이상
양호,34.86666667,125.7833333,어선,화재
양호,34.24944444,127.2391667,어선,화재
양호,34.95694444,128.025,어선,기관이상
양호,33.78333333,125.6833333,어선,기관이상
양호,34.93972222,128.5402778,요트,운항저해
양호,34.76194444,128.4991667,어선,충돌
양호,37.05694444,126.4458333,모터보트,기관이상
양호,34.98361111,129.1,어선,기관이상
양호,33.22194444,126.3863889,어선,기관이상
양호,35.2,129.8333333,어선,기관이상
양호,36.06666667,129.45,어선,기관이상
양호,36.95,126.1666667,화물선,운항저해
양호,37.61888889,129.1572222,어선,화재
양호,34.75,126.25,기타,침수
양호,36.75,125.9833333,어선,충돌
양호,35.29722222,129.3047222,어선,화재
양호,37.12138889,126.5416667,모터보트,기관이상
양호,36.38333333,126.0166667,어선,충돌
양호,35.9,129.6166667,어선,화재
양호,34.83888889,128.4369444,요트,운항저해
양호,34.35,127.8166667,어선,기관이상
양호,29.73333333,124.9833333,어선,충돌
양호,35.9875,129.1305556,어선,기관이상
